715, 0.36
717, 0.32
719, 0.42
721, 0.46
723, 0.26
725, 0.44
727, 0.40
729, 0.31
731, 0.38
733, 0.30
735, 0.52
737, 0.30
739, 0.29
741, 0.29
743, 0.26
745, 0.36
747, 0.27
749, 0.31
751, 0.26
753, 0.34
755, 0.29
757, 0.38
759, 0.37
761, 0.26
763, 0.36
765, 0.25
767, 0.38
769, 0.33
771, 0.32
773, 0.31
775, 0.33
777, 0.30
779, 0.36
781, 0.32
783, 0.29
786, 0.26
788, 0.35
790, 0.40
792, 0.38
794, 1.06
796, 0.44
798, 0.44
800, 1.02
802, 0.30
804, 0.33
806, 0.42
808, 0.39
810, 0.34
812, 0.43
814, 0.30
816, 0.29
818, 0.35
820, 0.35
822, 0.34
824, 0.44
826, 0.29
828, 0.33
830, 0.38
832, 0.26
834, 0.29
836, 0.35
838, 0.34
840, 0.35
842, 0.33
844, 0.34
846, 0.25
848, 0.32
850, 0.32
852, 0.43
854, 0.52
856, 0.40
858, 0.44
860, 0.38
862, 0.45
864, 0.28
867, 0.25
869, 0.33
871, 0.34
873, 0.37
875, 0.29
877, 0.32
879, 0.38
881, 0.32
883, 0.32
885, 0.38
887, 0.31
889, 0.29
891, 0.32
893, 0.25
895, 0.31
897, 0.29
899, 0.35
901, 0.32
903, 0.36
905, 0.30
907, 0.26
909, 0.28
911, 0.30
913, 0.31
915, 0.35
917, 0.23
919, 0.32
921, 0.35
923, 0.36
925, 0.40
927, 0.36
929, 0.34
931, 0.34
933, 0.31
935, 0.42
937, 0.30
939, 0.30
941, 0.46
943, 0.42
945, 0.36
947, 0.32
950, 0.39
952, 0.42
954, 0.30
956, 0.30
958, 0.63
960, 0.43
962, 0.30
964, 0.30
966, 0.32
968, 0.28
970, 0.36
972, 0.33
974, 0.34
976, 0.29
978, 0.34
980, 0.38
982, 0.49
984, 0.31
986, 0.27
988, 0.28
990, 0.27
992, 0.34
994, 0.28
996, 0.28
998, 0.33
1000, 0.29
1002, 0.27
1004, 0.38
1006, 0.32
1008, 0.39
1010, 0.41
1012, 0.32
1014, 0.28
1016, 0.33
1018, 0.32
1020, 0.58
1022, 0.52
1024, 0.46
1026, 0.61
1028, 0.40
1030, 0.38
1032, 0.31
1035, 0.27
1037, 0.38
1039, 0.56
1041, 0.32
1043, 0.33
1045, 0.39
1047, 0.42
1049, 0.46
1051, 0.64
1053, 1.15
1055, 0.54
1057, 0.39
1059, 0.33
1061, 0.33
1063, 0.31
1065, 0.30
1067, 0.31
1069, 0.43
1071, 0.29
1073, 0.43
1075, 0.38
1077, 0.53
1079, 0.27
1081, 0.28
1083, 0.38
1085, 0.26
1087, 0.39
1089, 0.34
1091, 0.30
1093, 0.40
1095, 0.48
1097, 0.28
1099, 0.44
1101, 0.48
1103, 0.31
1105, 0.55
1107, 0.47
1109, 0.33
1111, 0.33
1113, 0.32
1116, 0.36
1118, 0.40
1120, 0.44
1122, 0.43
1124, 0.45
1126, 1.60
1128, 0.62
1130, 0.50
1132, 0.87
1134, 0.34
1136, 0.43
1138, 0.41
1140, 0.61
1142, 0.51
1144, 0.31
1146, 0.32
1148, 0.34
1150, 0.37
1152, 0.31
1154, 0.24
1156, 0.35
1158, 0.29
1160, 0.29
1162, 0.46
1164, 0.31
1166, 0.31
1168, 0.28
1170, 0.26
1172, 0.34
1174, 0.31
1176, 0.28
1178, 0.30
1180, 0.32
1182, 0.27
1184, 0.30
1186, 0.34
1188, 0.26
1190, 0.40
1193, 0.21
1195, 0.32
1197, 0.25
1199, 0.31
1201, 0.27
1203, 0.38
1205, 0.48
1207, 0.28
1209, 0.27
1211, 0.33
1213, 0.38
1215, 0.36
1217, 0.30
1219, 0.24
1221, 0.28
1223, 0.28
1225, 0.30
1227, 0.27
1229, 0.40
1231, 0.26
1233, 0.28
1235, 0.30
1237, 0.28
1239, 0.34
1241, 0.25
1243, 0.29
1245, 0.34
1247, 0.27
1249, 0.31
1251, 0.33
1253, 0.31
1255, 0.37
1257, 0.42
1259, 0.44
1261, 0.43
1263, 0.36
1265, 0.35
1267, 0.58
1269, 0.30
1271, 0.59
1274, 0.36
1276, 0.32
1278, 0.37
1280, 0.37
1282, 0.32
1284, 0.39
1286, 0.32
1288, 0.37
1290, 0.28
1292, 0.32
1294, 0.49
1296, 0.37
1298, 0.29
1300, 0.32
1302, 0.38
1304, 0.26
1306, 0.32
1308, 0.44
1310, 0.38
1312, 0.36
1314, 0.39
1316, 0.33
1318, 0.32
1320, 0.41
1322, 0.29
1324, 0.35
1326, 0.45
1328, 0.37
1330, 0.34
1332, 0.33
1334, 0.42
1336, 0.39
1338, 0.35
1340, 0.34
1342, 0.61
1344, 1.19
1346, 0.46
1348, 0.69
1350, 0.54
1352, 0.48
1355, 0.58
1357, 0.53
1359, 0.36
1361, 0.34
1363, 0.37
1365, 0.31
1367, 0.33
1369, 0.31
1371, 0.27
1373, 0.26
1375, 0.34
1377, 0.31
1379, 0.32
1381, 0.76
1383, 0.35
1385, 0.42
1387, 0.33
1389, 0.31
1391, 0.37
1393, 0.31
1395, 0.36
1397, 0.35
1399, 0.34
1401, 0.33
1403, 0.32
1405, 0.44
1407, 0.32
1409, 0.35
1411, 0.33
1413, 0.30
1415, 0.30
1417, 0.31
1419, 0.30
1421, 0.34
1423, 0.35
1425, 0.27
1427, 0.39
1429, 0.34
1432, 0.27
1434, 0.30
1436, 0.44
1438, 0.55
1440, 0.54
1442, 0.27
1444, 0.34
1446, 0.35
1448, 0.34
1450, 0.27
1452, 0.29
1454, 0.28
1456, 0.30
1458, 0.35
1460, 0.40
1462, 0.34
1464, 0.32
1466, 0.34
1468, 0.33
1470, 0.36
1472, 0.23
1474, 0.23
1476, 0.33
1478, 0.26
1480, 0.35
1482, 0.38
1484, 0.36
1486, 0.43
1488, 0.34
1490, 0.30
1492, 0.44
1494, 0.30
1496, 0.33
1498, 0.31
1500, 0.34
1502, 0.48
1504, 0.48
1506, 0.33
1509, 0.41
1511, 0.29
1513, 0.43
1515, 0.41
1517, 0.57
1519, 0.38
1521, 0.41
1523, 0.50
1525, 0.57
1527, 0.94
1529, 0.51
1531, 0.33
1533, 1.39
1535, 1.71
1537, 0.75
1539, 0.69
1541, 0.84
1543, 1.16
1545, 0.98
1547, 0.64
1549, 0.45
1551, 0.55
1553, 0.45
1555, 0.43
1557, 0.29
1559, 0.80
1561, 0.43
1563, 0.39
1565, 0.27
1567, 0.95
1569, 0.66
1571, 0.39
1573, 0.77
1575, 0.43
1577, 0.39
1579, 1.17
1581, 0.51
1583, 0.42
1585, 0.78
1587, 0.87
1590, 0.80
1592, 0.46
1594, 0.80
1596, 0.80
1598, 1.07
1600, 0.62
1602, 0.81
1604, 0.52
1606, 0.72
1608, 0.52
1610, 0.93
1612, 0.90
1614, 1.71
1616, 0.78
1618, 0.43
1620, 0.66
1622, 0.77
1624, 0.53
1626, 0.67
1628, 1.48
1630, 0.51
1632, 1.80
1634, 0.93
1636, 1.57
1638, 0.46
1640, 1.18
1642, 0.56
1644, 0.61
1646, 0.60
1648, 0.84
1650, 0.57
1652, 0.61
1654, 0.50
1656, 0.58
1658, 0.52
1660, 0.49
1662, 0.76
1664, 0.42
1666, 0.53
1669, 0.53
1671, 0.37
1673, 0.46
1675, 0.53
1677, 0.69
1679, 0.84
1681, 0.35
1683, 0.44
1685, 0.73
1687, 1.03
1689, 0.90
1691, 0.42
1693, 0.96
1695, 0.55
1697, 0.68
1699, 0.84
1701, 0.84
1703, 0.45
1705, 0.71
1707, 0.49
1709, 0.94
1711, 0.37
1713, 0.55
1715, 0.53
1717, 0.26
1719, 0.98
1721, 1.61
1723, 0.69
1725, 0.49
1727, 0.30
1729, 0.85
1731, 0.40
1733, 0.29
1735, 0.46
1737, 0.36
1739, 0.34
1741, 0.45
1743, 0.67
1746, 0.38
1748, 0.61
1750, 0.50
1752, 0.37
1754, 0.77
1756, 1.50
1758, 0.89
1760, 0.43
1762, 0.38
1764, 0.47
1766, 0.44
1768, 0.58
1770, 0.74
1772, 1.21
1774, 0.74
1776, 0.63
1778, 0.38
1780, 0.58
1782, 0.75
1784, 0.71
1786, 0.96
1788, 0.45
1790, 1.21
1792, 1.19
1794, 0.36
1796, 0.61
1798, 1.23
1800, 0.78
1802, 0.55
1804, 1.36
1806, 0.60
1808, 1.59
1810, 0.47
1812, 1.17
1814, 0.73
1816, 0.84
1818, 0.41
1820, 0.89
1822, 0.98
1825, 0.81
1827, 0.68
1829, 0.59
1831, 1.07
1833, 0.45
1835, 1.35
1837, 0.84
1839, 0.53
1841, 0.42
1843, 0.59
1845, 0.62
1847, 0.92
1849, 0.41
1851, 0.67
1853, 0.67
1855, 0.90
1857, 0.66
1859, 0.40
1861, 0.66
1863, 0.49
1865, 0.95
1867, 0.68
1869, 1.20
1871, 1.20
1873, 0.71
1875, 1.60
1877, 1.53
1879, 0.61
1881, 0.49
1883, 0.55
1885, 0.50
1887, 0.49
1889, 0.49
1891, 0.55
1893, 0.64
1895, 1.12
1897, 0.64
1899, 0.66
1901, 0.86
1904, 0.56
1906, 0.33
1908, 0.63
1910, 0.86
1912, 1.47
1914, 0.77
1916, 1.18
1918, 0.66
1920, 0.46
1922, 0.91
1924, 0.40
1926, 0.47
1928, 1.76
1930, 1.09
1932, 0.91
1934, 0.81
1936, 1.09
1938, 0.70
1940, 0.61
1942, 0.48
1944, 0.33
1946, 0.48
1948, 0.34
1950, 0.42
1952, 0.38
1954, 0.36
1956, 0.38
1958, 0.60
1960, 0.48
1962, 0.44
1964, 0.34
1966, 0.70
1968, 0.37
1970, 0.50
1972, 0.43
1974, 0.36
1976, 0.36
1978, 0.55
1980, 0.38
1982, 0.43
1985, 0.43
1987, 0.40
1989, 0.29
1991, 0.50
1993, 0.41
1995, 1.10
1997, 0.53
1999, 0.40
2001, 0.41
2003, 0.35
2005, 0.51
2007, 1.60
2009, 0.33
2011, 0.42
2013, 0.52
2015, 0.36
2017, 0.48
2019, 0.53
2021, 0.28
2023, 0.33
2025, 0.46
2027, 0.59
2029, 0.37
2031, 0.37
2033, 0.36
2035, 0.77
2037, 0.44
2039, 0.49
2041, 0.43
2043, 0.41
2045, 0.46
2047, 0.66
2049, 0.68
2051, 0.65
2053, 0.57
2055, 0.77
2057, 0.41
2059, 0.44
2061, 0.65
2063, 0.59
2066, 0.72
2068, 0.36
2070, 0.31
2072, 0.61
2074, 0.42
2076, 0.41
2078, 0.31
2080, 0.36
2082, 0.63
2084, 0.40
2086, 0.43
2088, 0.42
2090, 0.43
2092, 0.48
2094, 0.40
2096, 0.46
2098, 0.34
2100, 0.26
2102, 0.34
2104, 0.39
2106, 0.70
2108, 0.44
2110, 0.31
2112, 0.30
2114, 0.40
2116, 0.23
2118, 0.34
2120, 0.36
2122, 0.38
2124, 0.33
2126, 0.37
2128, 0.30
2130, 0.39
2132, 0.48
2134, 0.34
2136, 0.41
2138, 0.50
2140, 0.38
2142, 0.35
2145, 0.53
2147, 0.37
2149, 0.33
2151, 0.37
2153, 0.53
2155, 0.49
2157, 0.35
2159, 0.38
2161, 0.53
2163, 0.35
2165, 0.51
2167, 0.49
2169, 0.40
2171, 0.44
2173, 0.45
2175, 0.42
2177, 0.38
2179, 0.33
2181, 0.44
2183, 0.46
2185, 0.51
2187, 0.51
2189, 0.46
2191, 0.27
2193, 0.39
2195, 0.54
2197, 0.99
2199, 0.42
2201, 0.31
2203, 0.47
2205, 0.39
2207, 1.01
2209, 0.51
2211, 0.35
2213, 0.36
2215, 0.34
2217, 0.44
2219, 0.51
2221, 0.36
2223, 0.69
2226, 0.42
2228, 0.57
2230, 0.54
2232, 0.59
2234, 0.48
2236, 0.34
2238, 0.49
2240, 0.50
2242, 0.52
2244, 0.61
2246, 0.64
2248, 0.60
2250, 0.41
2252, 0.33
2254, 0.41
2256, 0.43
2258, 0.31
2260, 0.28
2262, 0.44
2264, 0.37
2266, 0.30
2268, 0.41
2270, 0.27
2272, 0.44
2274, 0.35
2276, 0.43
2278, 1.02
2280, 0.34
2282, 0.31
2284, 0.35
2286, 0.37
2288, 0.41
2290, 0.33
2292, 0.36
2294, 0.40
2296, 0.39
2298, 0.34
2300, 0.48
2302, 0.31
2304, 0.39
2307, 0.37
2309, 0.48
2311, 0.34
2313, 0.33
2315, 0.44
2317, 0.39
2319, 0.53
2321, 0.36
2323, 0.34
2325, 0.28
2327, 0.35
2329, 0.32
2331, 0.33
2333, 0.34
2335, 0.36
2337, 0.48
2339, 0.31
2341, 0.43
2343, 0.46
2345, 0.25
2347, 0.31
2349, 0.38
2351, 0.47
2353, 0.39
2355, 0.53
2357, 0.43
2359, 0.53
2361, 0.30
2363, 0.40
2365, 0.44
2367, 0.76
2369, 0.27
2371, 0.30
2373, 0.43
2375, 0.39
2377, 0.52
2379, 0.49
2382, 0.29
2384, 0.41
2386, 0.39
2388, 0.44
2390, 0.42
2392, 0.46
2394, 0.67
2396, 0.39
2398, 0.38
2400, 0.92
2402, 0.39
2404, 0.49
2406, 0.45
2408, 0.54
2410, 0.44
2412, 0.33
2414, 0.36
2416, 1.01
2418, 0.35
2420, 0.83
2422, 0.61
2424, 0.31
2426, 0.37
2428, 0.31
2430, 0.29
2432, 0.29
2434, 0.40
2436, 0.36
2438, 0.39
2440, 1.22
2442, 0.65
2444, 0.26
2446, 0.31
2448, 0.38
2450, 0.73
2452, 0.35
2454, 0.72
2456, 0.28
2458, 0.25
2461, 0.35
2463, 0.90
2465, 0.41
2467, 0.30
2469, 0.37
2471, 0.38
2473, 0.35
2475, 0.34
2477, 0.37
2479, 0.40
2481, 0.33
2483, 0.43
2485, 0.30
2487, 0.36
2489, 0.34
2491, 0.31
2493, 0.34
2495, 0.32
2497, 0.49
2499, 0.40
2501, 0.34
2503, 0.26
2505, 0.33
2507, 0.29
2509, 0.32
2511, 0.34
2513, 0.41
2515, 0.42
2517, 0.56
2519, 0.41
2521, 0.39
2523, 0.55
2525, 0.40
2527, 0.33
2529, 0.53
2531, 0.40
2533, 0.36
2535, 0.30
2537, 0.53
2539, 0.42
2542, 0.43
2544, 0.36
2546, 0.37
2548, 0.35
2550, 0.42
2552, 0.37
2554, 0.37
2556, 0.41
2558, 0.50
2560, 0.49
2562, 0.31
2564, 0.45
2566, 0.56
2568, 0.34
2570, 0.48
2572, 0.36
2574, 0.50
2576, 0.45
2578, 0.48
2580, 0.34
2582, 0.44
2584, 0.48
2586, 0.45
2588, 0.34
2590, 0.44
2592, 0.41
2594, 0.53
2596, 0.34
2598, 0.41
2600, 0.39
2602, 0.53
2604, 0.35
2606, 0.53
2608, 0.35
2610, 0.25
2612, 0.48
2614, 0.45
2616, 0.51
2618, 0.47
2620, 0.38
2623, 0.34
2625, 0.38
2627, 0.44
2629, 0.36
2631, 0.51
2633, 0.58
2635, 0.59
2637, 0.52
2639, 0.48
2641, 0.50
2643, 0.34
2645, 0.36
2647, 0.66
2649, 0.45
2651, 0.57
2653, 0.58
2655, 0.57
2657, 0.35
2659, 0.44
2661, 0.35
2663, 0.31
2665, 0.35
2667, 0.54
2669, 0.81
2671, 0.38
2673, 0.42
2675, 0.27
2677, 0.43
2679, 0.93
2681, 0.50
2683, 0.46
2685, 0.34
2687, 0.32
2689, 0.49
2691, 0.39
2693, 0.43
2695, 0.47
2697, 0.46
2699, 0.79
2701, 0.61
2703, 0.43
2706, 0.62
2708, 0.52
2710, 0.55
2712, 0.40
2714, 0.38
2716, 0.54
2718, 0.39
2720, 0.55
2722, 0.36
2724, 0.30
2726, 0.48
2728, 0.39
2730, 0.42
2732, 0.46
2734, 0.59
2736, 0.46
2738, 0.33
2740, 0.44
2742, 0.62
2744, 0.51
2746, 0.60
2748, 0.37
2750, 0.38
2752, 0.38
2754, 0.63
2756, 0.61
2758, 0.43
2760, 0.45
2762, 0.39
2764, 0.48
2766, 0.44
2768, 0.62
2770, 0.57
2772, 0.31
2774, 0.50
2776, 0.48
2778, 0.30
2780, 0.42
2782, 0.44
2785, 0.46
2787, 0.41
2789, 0.34
2791, 0.30
2793, 0.45
2795, 0.38
2797, 0.39
2799, 0.43
2801, 0.44
2803, 0.73
2805, 1.03
2807, 0.57
2809, 0.38
2811, 0.36
2813, 0.35
2815, 0.41
2817, 0.35
2819, 0.39
2821, 0.37
2823, 0.31
2825, 0.39
2827, 0.38
2829, 0.38
2831, 0.28
2833, 0.49
2835, 0.32
2837, 0.29
2839, 0.32
2841, 0.44
2843, 0.32
2845, 0.35
2847, 0.34
2849, 0.50
2851, 0.34
2853, 0.52
2855, 0.31
2857, 0.52
2859, 0.49
2862, 0.78
2864, 0.49
2866, 0.38
2868, 0.37
2870, 0.31
2872, 0.31
2874, 0.47
2876, 0.36
2878, 0.53
2880, 0.47
2882, 0.59
2884, 0.42
2886, 0.71
2888, 0.61
2890, 0.76
2892, 0.53
2894, 0.52
2896, 0.49
2898, 0.51
2900, 0.40
2902, 0.46
2904, 0.40
2906, 0.33
2908, 0.52
2910, 0.40
2912, 0.34
2914, 0.65
2916, 0.36
2918, 0.44
2920, 0.54
2922, 0.38
2924, 0.45
2926, 0.49
2928, 0.39
2930, 0.38
2932, 0.36
2934, 0.35
2936, 0.46
2938, 0.42
2940, 0.38
2943, 0.36
2945, 0.37
2947, 0.41
2949, 0.42
2951, 0.39
2953, 0.52
2955, 0.37
2957, 0.51
2959, 0.41
2961, 0.52
2963, 0.33
2965, 1.13
2967, 0.43
2969, 0.47
2971, 0.43
2973, 0.37
2975, 0.38
2977, 0.47
2979, 0.44
2981, 0.43
2983, 0.44
2985, 0.59
2987, 0.44
2989, 0.58
2991, 0.53
2993, 0.65
2995, 0.65
2997, 0.40
2999, 1.04
3001, 0.48
3003, 0.73
3005, 1.15
3007, 1.21
3009, 0.37
3011, 0.60
3013, 0.49
3015, 0.51
3017, 0.52
3019, 0.44
3021, 0.53
3024, 0.45
3026, 0.42
3028, 0.52
3030, 0.62
3032, 0.44
3034, 0.72
3036, 0.38
3038, 0.40
3040, 0.41
3042, 0.48
3044, 0.38
3046, 0.45
3048, 0.47
3050, 0.44
3052, 0.45
3054, 0.47
3056, 0.53
3058, 0.52
3060, 0.43
3062, 0.41
3064, 0.44
3066, 0.36
3068, 0.49
3070, 0.38
3072, 0.45
3074, 0.64
3076, 0.63
3078, 0.64
3080, 0.56
3082, 0.66
3084, 0.63
3086, 0.59
3088, 1.18
3090, 0.54
3092, 0.55
3094, 0.41
3096, 0.42
3098, 0.74
3100, 0.44
3103, 0.83
3105, 0.34
3107, 0.63
3109, 0.66
3111, 0.59
3113, 0.50
3115, 0.66
3117, 0.75
3119, 0.48
3121, 0.41
3123, 0.47
3125, 0.37
3127, 0.39
3129, 0.29
3131, 0.41
3133, 0.50
3135, 0.54
3137, 0.54
3139, 0.46
3141, 0.39
3143, 0.50
3145, 0.74
3147, 0.48
3149, 0.34
3151, 0.35
3153, 0.46
3155, 0.38
3157, 0.59
3159, 0.37
3161, 0.41
3163, 0.40
3165, 0.42
3167, 0.44
3169, 0.28
3171, 0.38
3173, 0.38
3175, 0.42
3178, 0.35
3180, 0.36
3182, 0.28
3184, 0.33
3186, 0.43
3188, 0.32
3190, 0.38
3192, 0.33
3194, 0.29
3196, 0.47
3198, 0.33
3200, 0.34
3202, 0.36
3204, 0.34
3206, 0.32
3208, 0.30
3210, 0.35
3212, 0.36
3214, 0.38
3216, 0.45
3218, 0.43
3220, 0.39
3222, 0.56
3224, 0.31
3226, 0.50
3228, 0.39
3230, 0.48
3232, 0.55
3234, 0.43
3236, 0.53
3238, 0.39
3240, 0.45
3242, 0.54
3244, 0.95
3246, 0.41
3248, 0.48
3250, 0.45
3252, 0.65
3255, 0.57
3257, 0.45
3259, 0.47
3261, 0.42
3263, 0.42
3265, 0.33
3267, 0.34
3269, 0.33
3271, 0.34
3273, 0.36
3275, 0.39
3277, 0.29
3279, 0.39
3281, 0.56
3283, 0.44
3285, 0.37
3287, 0.38
3289, 0.41
3291, 0.48
3293, 0.73
3295, 0.34
3297, 0.43
3299, 0.41
3301, 0.63
3303, 0.44
3305, 0.51
3307, 0.41
3309, 0.43
3311, 0.42
3313, 0.30
3315, 0.40
3317, 0.45
3319, 0.33
3321, 0.38
3323, 0.30
3325, 0.33
3327, 0.28
3329, 0.37
3331, 0.27
3333, 0.36
3336, 0.34
3338, 0.33
3340, 0.32
3342, 0.25
3344, 0.27
3346, 0.34
3348, 0.44
3350, 0.24
3352, 0.35
3354, 0.31
3356, 0.26
3358, 0.31
3360, 0.27
3362, 0.34
3364, 0.34
3366, 0.40
3368, 0.33
3370, 0.36
3372, 0.31
3374, 0.25
3376, 0.35
3378, 0.35
3380, 0.28
3382, 0.32
3384, 0.42
3386, 0.36
3388, 0.54
3390, 0.38
3392, 0.38
3394, 0.31
3396, 0.33
3398, 0.50
3400, 0.33
3402, 0.33
3404, 0.43
3406, 0.35
3408, 0.37
3410, 0.38
3412, 0.33
3414, 0.28
3417, 0.90
3419, 0.37
3421, 0.43
3423, 0.34
3425, 0.34
3427, 0.41
3429, 0.40
3431, 0.38
3433, 0.35
3435, 0.34
3437, 0.34
3439, 0.29
3441, 0.30
3443, 0.34
3445, 0.38
3447, 0.37
3449, 0.38
3451, 0.39
3453, 0.41
3455, 0.40
3457, 0.32
3459, 0.38
3461, 0.37
3463, 0.35
3465, 0.42
3467, 0.45
3469, 0.47
3471, 0.42
3473, 0.36
3475, 1.25
3477, 0.56
3479, 0.59
3481, 0.37
3483, 0.30
3485, 0.29
3487, 0.46
3489, 0.41
3492, 0.43
3494, 1.56
3496, 0.34
3498, 0.31
3500, 0.37
3502, 0.26
3504, 0.32
3506, 0.31
3508, 0.36
3510, 0.37
3512, 0.30
3514, 0.38
3516, 0.31
3518, 0.27
3520, 0.34
3522, 0.48
3524, 0.46
3526, 0.51
3528, 0.91
3530, 1.26
3532, 0.83
3534, 0.62
3536, 0.47
3538, 0.37
3540, 0.33
3542, 0.91
3544, 0.83
3546, 0.41
3548, 0.96
3550, 0.64
3552, 0.51
3554, 0.48
3556, 0.60
3558, 0.55
3560, 0.49
3562, 0.44
3564, 0.29
3566, 0.34
3568, 0.34
3570, 0.40
3573, 0.50
3575, 0.38
3577, 0.40
3579, 0.40
3581, 0.38
3583, 0.31
